split,task_type,id,class,reason
train,closer_of_two,033986df7828c542,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,bdeef3d7befcab73,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,75b55757b5053b8c,B,named_entity_identity_ambiguous
train,closer_of_two,7f47f89ff7e5dee2,B,named_entity_identity_ambiguous
train,closer_of_two,3a6465f2d6ed6490,B,named_entity_identity_ambiguous
train,closer_of_two,67ea8931de70810e,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,8b30cf6b1216bca8,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,15d9017508959ea0,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,386d7d9b325fa7a2,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,1a82aaef6772fa12,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,8ba62044122368bf,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,01b4489a7d26f7d7,B,named_entity_identity_ambiguous
train,closer_of_two,677baa16929debab,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,ec2f9cd4396d9d44,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,68fbaa0d5ebad5b0,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,97bfa8ef3a83b64b,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,4551d1c5b96ceaa1,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,b0580b7abc9b534c,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,de8da4fb528951a7,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,9fe15abcb3e05c4e,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,a80866040a96ac05,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,4e4404991c59eb84,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,2df122b8f01403ee,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,2d6a24340b959736,B,named_entity_identity_ambiguous
train,closer_of_two,6fac09680a02173c,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,1dbb0a0e3df93beb,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,3583e76bd95a467c,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,2cfb41d8b51d04bb,B,named_entity_identity_ambiguous
train,closer_of_two,7a932de47d4446d3,B,named_entity_identity_ambiguous
train,closer_of_two,ba9f1274ca88b5eb,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,20f792bf1c96852e,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,4bdabb8149b24240,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,331b73cf8f88d4b4,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,9b502b6242ec70b9,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,341a112bbd09e4dc,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,4ec58430d8a1bc3d,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,6d2018d1c6d33376,B,named_entity_identity_ambiguous
train,closer_of_two,84ad6a81c5cc6002,B,named_entity_identity_ambiguous
train,closer_of_two,c5315001f3a3b28b,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,87b3123454659518,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,f1084f9241a8d0a3,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,a8dc3fcd9f9a83c8,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,c776f0c290147102,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,b12e6897e5a92087,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,00dc821d67a0b119,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,c42aeb9c6b91738b,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,02797d82c3706d87,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,2d6a2a2b5d6da915,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,c2c1c47baf648ce5,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,2c7fa19449c5d22d,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,201a2925764b534b,B,named_entity_identity_ambiguous
train,closer_of_two,cb0212fec6e67f89,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,4d66ccd196b7e6fa,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,e44c86237355846c,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,62624a410d480a9b,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,ef6981b143f65f16,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,f92b23d4fccac378,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,c23fbc8730024598,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,94e6e4d7da79c539,B,named_entity_identity_ambiguous
train,closer_of_two,dc62b7e7e7755755,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,4428efcf4435a005,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,51897162f7bf8a60,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,08cfd4dba912e718,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,f43b361ee896cc21,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,8370b1108aa62bfb,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,d00730beb4cf4b6d,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,7bc0849abca3c9dd,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,773c4bd17fe2cd84,B,named_entity_identity_ambiguous
train,closer_of_two,ad7ed4535e74155f,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,cf4009add9d39c7a,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,99f21d613ac3e38b,B,named_entity_identity_ambiguous
train,closer_of_two,9feffa9980322619,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,0df4b9f27f70aa14,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,d94a6595413a7615,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,1194ca03184bc251,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,2c7fb46a8f92e0df,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,b183799d457be29d,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,4060955bd1e23eb2,B,named_entity_identity_ambiguous
train,closer_of_two,490a2854ac90ba42,B,named_entity_identity_ambiguous
train,closer_of_two,18fa22785fe1c305,B,named_entity_identity_ambiguous
train,closer_of_two,785c472c3480862b,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,7471ff103105de0f,B,named_entity_identity_ambiguous
train,closer_of_two,61ae9776fb6111bb,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,037d1fb1c702f4da,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,6401992af13fa560,B,named_entity_identity_ambiguous
train,closer_of_two,175201328a0198a6,B,named_entity_identity_ambiguous
train,closer_of_two,3d7a8798346cb924,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,91de666dc114633a,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,d489fd27b6ba0c3c,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,b6a3b8cb2a5dfc08,B,named_target_and_context_anchor_share_name_but_coordinates_differ
train,closer_of_two,de61fdfd92121581,B,named_entity_identity_ambiguous
train,closer_of_two,4ca46ee8b6ef8c2e,B,named_entity_identity_ambiguous
train,closer_of_two,40b6215f940a1177,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,5a152a250068b32d,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,e68e4a7186643254,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,5098a1f7987b122f,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,d2647f0a0b7b8074,B,named_target_and_context_anchor_share_name_but_coordinates_differ
train,closer_of_two,531ba8a2209f090b,B,named_entity_identity_ambiguous
train,closer_of_two,30cd48099d293b64,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,f0c06d70806b8f10,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,dfb3997ef5db85d3,B,named_entity_identity_ambiguous
train,closer_of_two,5e58f89d76da26c5,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,a844b9e636005af2,B,named_entity_identity_ambiguous
train,closer_of_two,c8ae301ae5f99aad,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,2fa45b2df287176b,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,e64e47a053f398c0,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,32e4b63b730f3507,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,127a52d4fbbce6ff,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,7369b8baea5a585a,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,7b01e592565f52d8,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,f683d78451ef3f40,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,d9fdd846c6bee1c3,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,41de688746f80e03,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,ffc1748177537e35,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,0cd248ef15d18017,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,828158d73f75c64d,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,7a793ebb05afc89c,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,16d9504998adad59,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,e77d4de7b415ab5c,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,e541022967173e93,B,named_entity_identity_ambiguous
train,closer_of_two,7b80ebab79fbaa03,B,named_entity_identity_ambiguous
train,closer_of_two,f3ce3fb439182d76,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,c6db7bda8f9633bc,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,182d36853f3788e7,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,4679ce91599e469f,B,named_entity_identity_ambiguous
train,closer_of_two,f4711ed537896d4a,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,6cdd0cc11b015f09,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,86c197a4cb9c3422,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,99cf8679d328384f,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,78650b02c295f67f,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,5c83c55f668dcf7e,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,583b2b7644cf9dd1,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,001943b97f846d7b,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,51a228c85972519f,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,b05da86dec8c241f,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,58be89c885146324,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,5ab417561f7061a5,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,248fb1d87077bc68,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,e33f23b9c5b1e0e7,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,edf5997f89a1819e,B,named_entity_identity_ambiguous
train,closer_of_two,fb8762413ffe5e28,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,3e164df966c3f175,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,7e390ec35945a3a5,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,b3e5a3d9dfb27b76,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,6f25eca19bf8495d,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,06794169425c4128,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,e1d1e1717d4b1174,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,6efb6e7784bbe9e5,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,8bfc98bfe2eeb2b8,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,eb307701e41eabc9,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,924494a4fd145c4a,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,bfe425ca36af3288,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,2ffbd33d75d7fc26,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,7bbc62b7ff87ab5a,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,2ee2384bf9696c23,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,ead0fbcc1ea95918,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,528033e2f1859492,B,named_entity_identity_ambiguous
train,closer_of_two,d2fd37fcef3907c8,B,named_entity_identity_ambiguous
train,closer_of_two,2ab170e129088774,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,87ef8f525321c532,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,639678d2826a59ac,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,ae28a7a63e9c4c2a,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,48ea024bad8ec6ec,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,624feea1f8dbe87b,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,f1dd1291f8d8178d,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,119a59776e741759,B,named_entity_identity_ambiguous
train,closer_of_two,40cbd87a2a2e3cca,B,named_entity_identity_ambiguous
train,closer_of_two,8866c92159737b60,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,f3d15409e7c8bd42,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,669780d33468b61d,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,db9d5bdbfc5ba70d,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,28e5f38efe63d238,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,eb1290395d81adf2,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,36e587a988b61a47,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,c38c312f5e55244c,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,9312218bf47eee67,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,6b2563c117cdae14,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,b985f9cb88d9bbef,B,named_entity_identity_ambiguous
train,closer_of_two,87128899a1b92ce4,B,named_entity_identity_ambiguous
train,closer_of_two,6a99a07986f13558,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,7327ab6405b3bf17,B,named_entity_identity_ambiguous
train,closer_of_two,739b087771f8a54a,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,e264041af3f4a1da,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,1296272338f018eb,B,named_entity_identity_ambiguous
train,closer_of_two,636b4653e1e23cfe,B,named_entity_identity_ambiguous
train,closer_of_two,388492646aa25dd2,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,fc3aee7687a14a33,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,e148ceb25f5aed95,B,named_entity_identity_ambiguous
train,closer_of_two,841fd6cd67025ad5,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,5c4be92935c8880b,B,named_entity_identity_ambiguous
train,closer_of_two,69e65c58760528a4,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,ad79bb60496af5ad,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,cfe7ded1f35dbabb,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,32d17df15c248043,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,f219c5aab76de2bf,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,f26a3c2ede35555c,B,named_entity_identity_ambiguous
train,closer_of_two,9961fc80c9463c45,B,named_entity_identity_ambiguous
train,closer_of_two,245509af7e224e63,B,named_entity_identity_ambiguous
train,closer_of_two,7b716a5d9dd79000,B,named_entity_identity_ambiguous
train,closer_of_two,537455ac4702ffff,B,named_entity_identity_ambiguous
train,closer_of_two,6f89c0a77274fdb4,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,b763fd01e6e7d149,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,c38825f071b7c76e,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,3715bfee93503410,B,named_entity_identity_ambiguous
train,closer_of_two,e8722d223ba871f4,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,ec69283634abe93e,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,83f9af6281a8405b,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,a6fc7e1014b0d939,B,named_entity_identity_ambiguous
train,closer_of_two,ef102a63f5b2e5c2,B,named_entity_identity_ambiguous
train,closer_of_two,d81daa68f151b804,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,2b853999901ddd16,B,named_entity_identity_ambiguous
train,closer_of_two,5fa72cdf67bcbe57,B,named_entity_identity_ambiguous
train,closer_of_two,f5cf1fd99745d8e9,B,named_entity_identity_ambiguous
train,closer_of_two,26dbfad57ef24606,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,8a4c14d21047627d,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,7e29b1d4e904b104,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,d3036a0ecb1a660c,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,34c506e7708a5120,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,e29657376dce06c9,B,named_entity_identity_ambiguous
train,closer_of_two,f878e775b29b99b2,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,1dcaeb300a790c61,B,named_entity_identity_ambiguous
train,closer_of_two,dcbe89df4e218cd6,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,6f189cfcde18c33b,B,named_entity_identity_ambiguous
train,closer_of_two,c840d2d36abdf12c,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,ad90d787c72aea86,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,086894a6bc6a3edf,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,cb539655581c69f7,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,809d5bcfe447a5fc,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,584bb301f006545f,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,469a0969e4a174ae,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,c46736b549958482,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,7f58f676eeb30921,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,d2213f0b8c5dc9a9,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,7349feebec7cef42,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,6e2f9c4301436a92,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,af69700f1093e3b9,B,named_entity_identity_ambiguous
train,closer_of_two,1ffb7b4da38eb0fa,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,504617d40d10bc32,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,9bce41e6f1415553,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,fb98a39f4b011db0,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,96ec888092880566,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,832ebd0325884e9d,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,41201e22c69b5240,B,named_entity_identity_ambiguous
train,closer_of_two,22ab26fb015b654f,B,named_entity_identity_ambiguous
train,closer_of_two,3c5963801d328232,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,be477ca32c34ab60,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,14856ab21114bd7e,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,16027db6d71ff958,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,12f6e5942c26c112,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,1015a156b6a27a1e,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,fb1baffbc9f8d9f3,B,named_entity_identity_ambiguous
train,closer_of_two,2e3741c5654ccf86,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,8938cecd390521b5,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,36abee505802a044,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,e98dee669ffebdb3,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,746eefe89b47b3c9,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,6841641c2963e246,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,39ff2e556e6682ab,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,15b39ec3f6740920,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,569161243e9eb6b7,B,named_entity_identity_ambiguous
train,closer_of_two,220d65627cb6ec45,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,1dac7a7cc7e0ff6d,B,named_entity_identity_ambiguous
train,closer_of_two,0fd5a09a82e0130d,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,4f9f28e6f30186c1,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,f35f25690a0f8f85,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,f6627a415ad098fc,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,6ac7b7eea9abaac8,B,named_entity_identity_ambiguous
train,closer_of_two,ad457936921ba4f4,B,named_entity_identity_ambiguous
train,closer_of_two,8c4472344998b9bd,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,ab4fed01255d8558,B,named_entity_identity_ambiguous
train,closer_of_two,b6c45c128cc0a59b,B,named_entity_identity_ambiguous
train,closer_of_two,964b3f22e2bbfce1,B,named_entity_identity_ambiguous
train,closer_of_two,48c563f79232bcf7,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,35379b6860c6010e,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,3f5827b70b634645,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,78af83e4d46d9c6c,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,b4645953d509d585,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,faffe91b1ccb5564,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,265318dd8b495393,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,3e6a293dcd3622c6,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,b3fb421d36b0143d,B,named_entity_identity_ambiguous
train,closer_of_two,e0df62cb0bdf8891,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,54271776d354cb0f,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,573f0e54f0493176,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,91fbb8d080daa246,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,d73d0797bc3987e2,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,87093d793871d97f,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,04758f8d5edf8236,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,f266ac850f37bef8,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,3136df3941872be7,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,a05fb80e588dc66d,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,658ec6550c480e1c,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,e50f822a70c556f2,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,31f1f5b77156212e,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,106f5398ca0d1cbc,B,named_entity_identity_ambiguous
train,closer_of_two,93e146d2e3225268,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,d6169770b450aa5f,B,named_entity_identity_ambiguous
train,closer_of_two,1ab8fb7b1f0336fb,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,905f738a664ab092,B,named_entity_identity_ambiguous
train,closer_of_two,638c4268a7c437cc,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,b22973bf0b0b2a98,B,named_entity_identity_ambiguous
train,closer_of_two,40979205bcb5853c,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,3c19c774709fb6ff,B,named_entity_identity_ambiguous
train,closer_of_two,5c66b8e19ca8a058,B,named_entity_identity_ambiguous
train,closer_of_two,0c0689946161853f,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,0a46c8a9d332b207,B,named_entity_identity_ambiguous
train,closer_of_two,2d005fb57cdd859b,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,188a42d9c05aa67d,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,f55f6aa77fad95dc,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,e89e20bbff26c150,B,named_entity_identity_ambiguous
train,closer_of_two,06eba62464dc55c3,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,8308e97799c35664,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,1d269e28d5af2c0f,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,2e08aea6293e992b,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,838a8c682675a1c5,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,89e0c2a1c6253200,B,named_entity_identity_ambiguous
train,closer_of_two,9d3ed9e86d3ee913,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,998c87a1dd921e39,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,3a92382a7dd68dcb,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,cf1876814cf8aeb1,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,50ad99db121bc71b,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,4f5a5689a37ce4fb,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,6c6123713c2a0121,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,6a7cd68b7fb08814,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,e119986a2c5403b3,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,3e45ae6c05ac10e7,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,d0cbb7b0e81bdc25,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,e7c962ef6e26394f,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,3777a3cfa2b096eb,B,named_entity_identity_ambiguous
train,closer_of_two,5e4dba040cffc951,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,8093abbdf748b960,B,named_entity_identity_ambiguous
train,closer_of_two,c1362d5b839dd4bb,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,c4c64a695cc10c1b,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,2f9d243006bccfec,B,named_entity_identity_ambiguous
train,closer_of_two,203625cb655cb18a,B,named_entity_identity_ambiguous
train,closer_of_two,b71985497d0fc165,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,c24ef55724e8e389,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,f8d35431d2100dc4,B,named_entity_identity_ambiguous
train,closer_of_two,2ae101362893d6ff,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,2425ae05313d97a3,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,8e5cee66606467a2,B,named_entity_identity_ambiguous
train,closer_of_two,79998cfb6118853b,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,4cd815ea085e2e52,B,named_entity_identity_ambiguous
train,closer_of_two,f4b41cbfdd9b3223,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,29bc1f6be2c6e464,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,deab7d96275188fc,B,named_entity_identity_ambiguous
train,closer_of_two,883d7017068cd821,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,34141c0fc69d99bd,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,1ae45d85439b3b5e,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,fc50d2d7352adc99,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,2da9a398b1ab1892,B,named_entity_identity_ambiguous
train,closer_of_two,1714f5eb5f0c92b1,A,unique_visible_answer_agrees_with_gold
train,closer_of_two,d2b4e1847b0a88ff,A,unique_visible_answer_agrees_with_gold
